,train_loss,train_acc,val_acc,test_acc,num_feats,random_acc,over_acc,short_acc,total_acc
0,0.7950429916381836,0.325,0.675,0.675,10000,1.0,1.0,1.0,1.0
1,1.8264323472976685,0.675,0.325,0.325,10000,1.0,1.0,1.0,1.0
2,1.3572580814361572,0.325,0.725,0.725,10000,1.0,1.0,1.0,1.0
3,0.7456323504447937,0.75,0.675,0.675,10000,1.0,1.0,1.0,1.0
4,0.6511839032173157,0.675,0.675,0.675,10000,1.0,1.0,1.0,1.0
5,0.654137134552002,0.675,0.675,0.7,10000,1.0,1.0,1.0,1.0
6,0.6812096238136292,0.675,0.7,0.7,10000,1.0,1.0,1.0,1.0
7,0.5434306263923645,0.7,0.7,0.675,10000,1.0,1.0,1.0,1.0
8,0.5051389932632446,0.7,0.925,0.925,10000,1.0,1.0,1.0,1.0
9,0.4023197293281555,0.925,0.925,0.875,10000,1.0,1.0,1.0,1.0
10,0.3765566945075989,0.825,0.925,0.975,10000,1.0,1.0,1.0,1.0
11,0.24369755387306213,0.95,0.975,1.0,10000,1.0,1.0,1.0,1.0
12,0.16085344552993774,0.975,1.0,1.0,10000,1.0,1.0,1.0,1.0
13,0.1265110820531845,1.0,0.975,0.925,10000,1.0,1.0,1.0,1.0
14,0.27078160643577576,0.95,0.975,0.975,10000,1.0,1.0,1.0,1.0
15,0.14779892563819885,0.975,0.975,1.0,10000,1.0,1.0,1.0,1.0
16,0.15571478009223938,0.975,1.0,1.0,10000,1.0,1.0,1.0,1.0
17,0.06751710176467896,1.0,0.975,0.95,10000,1.0,1.0,1.0,1.0
18,0.1553572118282318,0.95,1.0,1.0,10000,1.0,1.0,1.0,1.0
19,0.07669468969106674,1.0,1.0,1.0,10000,1.0,1.0,1.0,1.0
