,epoch,valid_acc,# feature
0,0,27.77777777777778,19
1,1,27.77777777777778,19
2,2,27.77777777777778,19
3,3,27.77777777777778,19
4,4,27.77777777777778,19
5,5,27.77777777777778,19
6,6,27.77777777777778,19
7,7,27.77777777777778,19
8,8,27.77777777777778,19
9,9,27.77777777777778,19
10,10,27.77777777777778,19
11,11,27.77777777777778,19
12,12,27.77777777777778,19
13,13,27.77777777777778,19
14,14,27.77777777777778,19
15,15,27.77777777777778,19
16,16,27.77777777777778,19
17,17,27.77777777777778,19
18,18,27.77777777777778,19
19,19,27.77777777777778,19
20,20,27.77777777777778,19
21,21,27.77777777777778,19
22,22,27.77777777777778,19
23,23,27.77777777777778,19
24,24,27.77777777777778,19
25,25,27.77777777777778,19
26,26,27.77777777777778,19
27,27,27.77777777777778,19
28,28,27.77777777777778,19
29,29,27.77777777777778,19
30,30,27.77777777777778,19
31,31,63.888888888888886,19
32,32,27.77777777777778,19
33,33,50.0,19
34,34,50.0,19
35,35,61.111111111111114,19
36,36,66.66666666666667,19
37,37,66.66666666666667,19
38,38,66.66666666666667,19
39,39,66.66666666666667,19
40,40,66.66666666666667,19
41,41,66.66666666666667,19
42,42,66.66666666666667,19
43,43,66.66666666666667,19
44,44,66.66666666666667,19
45,45,66.66666666666667,19
46,46,75.0,19
47,47,72.22222222222223,19
48,48,66.66666666666667,19
49,49,38.888888888888886,19
50,50,27.77777777777778,19
51,51,66.66666666666667,19
52,52,69.44444444444444,19
53,53,72.22222222222223,19
54,54,69.44444444444444,19
55,55,72.22222222222223,19
56,56,69.44444444444444,19
57,57,80.55555555555556,19
58,58,86.11111111111111,19
59,59,69.44444444444444,19
60,60,69.44444444444444,19
61,61,66.66666666666667,19
62,62,66.66666666666667,19
63,63,66.66666666666667,19
64,64,69.44444444444444,19
65,65,83.33333333333333,19
66,66,86.11111111111111,19
67,67,69.44444444444444,19
68,68,86.11111111111111,19
69,69,69.44444444444444,19
70,70,75.0,19
71,71,72.22222222222223,18
72,72,66.66666666666667,18
73,73,66.66666666666667,18
74,74,69.44444444444444,18
75,75,69.44444444444444,18
76,76,69.44444444444444,18
77,77,100.0,18
78,78,86.11111111111111,18
79,79,94.44444444444444,18
80,80,100.0,18
81,81,97.22222222222223,18
82,82,91.66666666666667,18
83,83,94.44444444444444,18
84,84,83.33333333333333,18
85,85,80.55555555555556,18
86,86,94.44444444444444,18
87,87,97.22222222222223,18
88,88,91.66666666666667,18
89,89,88.88888888888889,18
90,90,94.44444444444444,18
91,91,83.33333333333333,18
92,92,83.33333333333333,18
93,93,86.11111111111111,18
94,94,88.88888888888889,18
95,95,88.88888888888889,18
96,96,72.22222222222223,18
97,97,75.0,17
98,98,69.44444444444444,17
99,99,72.22222222222223,17
100,100,83.33333333333333,17
101,101,91.66666666666667,17
102,102,75.0,17
103,103,91.66666666666667,17
104,104,94.44444444444444,15
105,105,72.22222222222223,15
106,106,75.0,13
107,107,83.33333333333333,13
108,108,94.44444444444444,12
109,109,88.88888888888889,12
110,110,97.22222222222223,12
111,111,97.22222222222223,11
112,112,88.88888888888889,11
113,113,94.44444444444444,10
114,114,91.66666666666667,10
115,115,97.22222222222223,10
116,116,88.88888888888889,10
117,117,88.88888888888889,10
118,118,97.22222222222223,10
119,119,91.66666666666667,9
120,120,91.66666666666667,9
121,121,91.66666666666667,9
122,122,97.22222222222223,9
123,123,100.0,9
124,124,86.11111111111111,9
125,125,69.44444444444444,9
126,126,69.44444444444444,9
127,127,69.44444444444444,8
128,128,97.22222222222223,8
129,129,80.55555555555556,7
130,130,72.22222222222223,7
131,131,72.22222222222223,6
132,132,75.0,6
133,133,91.66666666666667,6
134,134,77.77777777777777,6
135,135,72.22222222222223,6
136,136,72.22222222222223,6
137,137,72.22222222222223,6
138,138,86.11111111111111,6
139,139,94.44444444444444,6
140,140,91.66666666666667,6
141,141,83.33333333333333,7
142,142,91.66666666666667,7
143,143,94.44444444444444,7
144,144,97.22222222222223,7
145,145,86.11111111111111,7
146,146,97.22222222222223,7
147,147,91.66666666666667,7
148,148,97.22222222222223,7
149,149,91.66666666666667,7
150,150,91.66666666666667,7
151,151,83.33333333333333,7
152,152,83.33333333333333,7
153,153,97.22222222222223,7
154,154,97.22222222222223,7
155,155,97.22222222222223,6
156,156,100.0,6
157,157,97.22222222222223,6
158,158,97.22222222222223,6
159,159,80.55555555555556,6
160,160,80.55555555555556,6
161,161,97.22222222222223,6
162,162,88.88888888888889,6
163,163,88.88888888888889,6
164,164,83.33333333333333,6
165,165,88.88888888888889,6
166,166,97.22222222222223,6
167,167,94.44444444444444,6
168,168,88.88888888888889,6
169,169,91.66666666666667,6
170,170,88.88888888888889,6
171,171,91.66666666666667,6
172,172,97.22222222222223,6
173,173,97.22222222222223,6
174,174,97.22222222222223,6
175,175,80.55555555555556,6
176,176,97.22222222222223,6
177,177,97.22222222222223,6
178,178,97.22222222222223,6
179,179,88.88888888888889,6
180,180,97.22222222222223,6
181,181,97.22222222222223,6
182,182,97.22222222222223,6
183,183,97.22222222222223,6
184,184,97.22222222222223,6
185,185,97.22222222222223,6
186,186,97.22222222222223,6
187,187,100.0,6
188,188,100.0,6
189,189,97.22222222222223,6
190,190,100.0,6
191,191,97.22222222222223,6
192,192,97.22222222222223,6
193,193,97.22222222222223,6
194,194,97.22222222222223,6
195,195,100.0,6
196,196,97.22222222222223,6
197,197,97.22222222222223,6
198,198,97.22222222222223,6
199,199,100.0,6
200,200,97.22222222222223,6
201,201,97.22222222222223,6
202,202,97.22222222222223,6
203,203,97.22222222222223,6
204,204,91.66666666666667,6
205,205,97.22222222222223,6
206,206,94.44444444444444,6
207,207,83.33333333333333,6
208,208,91.66666666666667,6
209,209,91.66666666666667,6
210,210,91.66666666666667,6
211,211,100.0,6
212,212,97.22222222222223,6
213,213,97.22222222222223,6
214,214,100.0,6
215,215,100.0,6
216,216,97.22222222222223,6
217,217,91.66666666666667,6
218,218,97.22222222222223,6
219,219,91.66666666666667,6
220,220,97.22222222222223,6
221,221,97.22222222222223,6
222,222,97.22222222222223,6
223,223,94.44444444444444,6
224,224,91.66666666666667,6
225,225,94.44444444444444,6
226,226,91.66666666666667,6
227,227,97.22222222222223,6
228,228,97.22222222222223,6
229,229,97.22222222222223,6
230,230,97.22222222222223,6
231,231,97.22222222222223,6
232,232,97.22222222222223,6
233,233,94.44444444444444,6
234,234,94.44444444444444,6
235,235,91.66666666666667,6
236,236,94.44444444444444,6
237,237,97.22222222222223,6
238,238,97.22222222222223,6
239,239,97.22222222222223,6
240,240,97.22222222222223,6
241,241,97.22222222222223,6
242,242,97.22222222222223,6
243,243,97.22222222222223,6
244,244,97.22222222222223,6
245,245,97.22222222222223,6
246,246,97.22222222222223,6
247,247,94.44444444444444,6
248,248,97.22222222222223,6
249,249,94.44444444444444,6
250,250,97.22222222222223,6
251,251,97.22222222222223,6
252,252,97.22222222222223,6
253,253,97.22222222222223,6
254,254,97.22222222222223,6
255,255,97.22222222222223,6
256,256,97.22222222222223,6
257,257,97.22222222222223,6
258,258,97.22222222222223,6
259,259,97.22222222222223,6
260,260,97.22222222222223,6
261,261,88.88888888888889,6
262,262,97.22222222222223,6
263,263,97.22222222222223,6
264,264,97.22222222222223,6
265,265,97.22222222222223,6
266,266,97.22222222222223,6
267,267,97.22222222222223,6
268,268,91.66666666666667,6
269,269,91.66666666666667,6
270,270,97.22222222222223,6
271,271,97.22222222222223,6
272,272,97.22222222222223,6
273,273,97.22222222222223,6
274,274,97.22222222222223,6
275,275,97.22222222222223,6
276,276,97.22222222222223,6
277,277,91.66666666666667,6
278,278,97.22222222222223,6
279,279,97.22222222222223,6
280,280,97.22222222222223,6
281,281,97.22222222222223,6
282,282,97.22222222222223,6
283,283,97.22222222222223,6
284,284,97.22222222222223,6
285,285,97.22222222222223,6
286,286,97.22222222222223,6
287,287,91.66666666666667,6
288,288,97.22222222222223,6
289,289,97.22222222222223,6
290,290,97.22222222222223,6
291,291,97.22222222222223,6
292,292,100.0,6
293,293,94.44444444444444,6
294,294,97.22222222222223,6
295,295,97.22222222222223,6
296,296,97.22222222222223,6
297,297,97.22222222222223,6
298,298,97.22222222222223,6
299,299,97.22222222222223,6
300,300,97.22222222222223,6
301,301,91.66666666666667,6
302,302,91.66666666666667,6
303,303,91.66666666666667,6
304,304,91.66666666666667,6
305,305,97.22222222222223,6
306,306,97.22222222222223,6
307,307,97.22222222222223,6
308,308,97.22222222222223,6
309,309,97.22222222222223,6
310,310,97.22222222222223,6
311,311,97.22222222222223,6
312,312,91.66666666666667,6
313,313,91.66666666666667,6
314,314,97.22222222222223,6
315,315,97.22222222222223,6
316,316,97.22222222222223,6
317,317,97.22222222222223,6
318,318,97.22222222222223,6
319,319,97.22222222222223,6
320,320,94.44444444444444,6
321,321,94.44444444444444,6
322,322,97.22222222222223,6
323,323,97.22222222222223,6
324,324,97.22222222222223,6
325,325,97.22222222222223,6
326,326,97.22222222222223,6
327,327,97.22222222222223,6
328,328,94.44444444444444,6
329,329,88.88888888888889,6
330,330,97.22222222222223,6
331,331,97.22222222222223,6
332,332,97.22222222222223,6
333,333,97.22222222222223,6
334,334,97.22222222222223,6
335,335,97.22222222222223,6
336,336,94.44444444444444,6
337,337,97.22222222222223,6
338,338,97.22222222222223,6
339,339,97.22222222222223,6
340,340,97.22222222222223,6
341,341,94.44444444444444,6
342,342,97.22222222222223,6
343,343,97.22222222222223,6
344,344,97.22222222222223,6
345,345,97.22222222222223,6
346,346,88.88888888888889,6
347,347,97.22222222222223,6
348,348,97.22222222222223,6
349,349,97.22222222222223,6
350,350,97.22222222222223,6
351,351,97.22222222222223,6
352,352,97.22222222222223,6
353,353,97.22222222222223,6
354,354,97.22222222222223,6
355,355,97.22222222222223,6
356,356,97.22222222222223,6
357,357,97.22222222222223,6
358,358,97.22222222222223,6
359,359,97.22222222222223,6
360,360,97.22222222222223,6
361,361,97.22222222222223,6
362,362,97.22222222222223,6
363,363,97.22222222222223,6
364,364,97.22222222222223,6
365,365,97.22222222222223,6
366,366,97.22222222222223,6
367,367,97.22222222222223,6
368,368,97.22222222222223,6
369,369,97.22222222222223,6
370,370,97.22222222222223,6
371,371,97.22222222222223,6
372,372,97.22222222222223,6
373,373,97.22222222222223,6
374,374,97.22222222222223,6
375,375,97.22222222222223,6
376,376,97.22222222222223,6
377,377,97.22222222222223,6
378,378,97.22222222222223,6
379,379,97.22222222222223,6
380,380,97.22222222222223,6
381,381,97.22222222222223,6
382,382,97.22222222222223,6
383,383,97.22222222222223,6
384,384,97.22222222222223,6
385,385,97.22222222222223,6
386,386,97.22222222222223,6
387,387,97.22222222222223,6
388,388,97.22222222222223,6
389,389,97.22222222222223,6
390,390,97.22222222222223,6
391,391,97.22222222222223,6
392,392,97.22222222222223,6
393,393,97.22222222222223,6
394,394,97.22222222222223,6
395,395,97.22222222222223,6
396,396,97.22222222222223,6
397,397,97.22222222222223,6
398,398,97.22222222222223,6
399,399,97.22222222222223,6
400,400,97.22222222222223,6
401,401,97.22222222222223,6
402,402,97.22222222222223,6
403,403,97.22222222222223,6
404,404,97.22222222222223,6
405,405,97.22222222222223,6
406,406,97.22222222222223,6
407,407,97.22222222222223,6
408,408,97.22222222222223,6
409,409,97.22222222222223,6
410,410,97.22222222222223,6
411,411,97.22222222222223,6
412,412,97.22222222222223,6
413,413,97.22222222222223,6
414,414,97.22222222222223,6
415,415,97.22222222222223,6
416,416,97.22222222222223,6
417,417,97.22222222222223,6
418,418,97.22222222222223,6
419,419,97.22222222222223,6
420,420,97.22222222222223,6
421,421,97.22222222222223,6
422,422,97.22222222222223,6
423,423,97.22222222222223,6
424,424,97.22222222222223,6
425,425,97.22222222222223,6
426,426,97.22222222222223,6
427,427,97.22222222222223,6
428,428,97.22222222222223,6
429,429,97.22222222222223,6
430,430,97.22222222222223,6
431,431,97.22222222222223,6
432,432,97.22222222222223,6
433,433,97.22222222222223,6
434,434,97.22222222222223,6
435,435,97.22222222222223,6
436,436,97.22222222222223,6
437,437,97.22222222222223,6
438,438,97.22222222222223,6
439,439,94.44444444444444,6
440,440,97.22222222222223,6
441,441,97.22222222222223,6
442,442,97.22222222222223,6
443,443,97.22222222222223,6
444,444,97.22222222222223,6
445,445,94.44444444444444,6
446,446,94.44444444444444,6
447,447,97.22222222222223,6
448,448,97.22222222222223,6
449,449,97.22222222222223,6
450,450,97.22222222222223,6
451,451,97.22222222222223,6
452,452,97.22222222222223,6
453,453,94.44444444444444,6
454,454,97.22222222222223,6
455,455,97.22222222222223,6
456,456,97.22222222222223,6
457,457,97.22222222222223,6
458,458,97.22222222222223,6
459,459,97.22222222222223,6
460,460,94.44444444444444,6
461,461,97.22222222222223,6
462,462,97.22222222222223,6
463,463,97.22222222222223,6
464,464,97.22222222222223,6
465,465,97.22222222222223,6
466,466,97.22222222222223,6
467,467,86.11111111111111,6
468,468,97.22222222222223,6
469,469,97.22222222222223,6
470,470,97.22222222222223,6
471,471,88.88888888888889,6
472,472,97.22222222222223,6
473,473,97.22222222222223,6
474,474,97.22222222222223,6
475,475,97.22222222222223,6
476,476,97.22222222222223,6
477,477,97.22222222222223,6
478,478,97.22222222222223,6
479,479,97.22222222222223,6
480,480,97.22222222222223,6
481,481,97.22222222222223,6
482,482,97.22222222222223,6
483,483,97.22222222222223,6
484,484,97.22222222222223,6
485,485,94.44444444444444,6
486,486,94.44444444444444,6
487,487,97.22222222222223,6
488,488,97.22222222222223,6
489,489,97.22222222222223,6
490,490,97.22222222222223,6
491,491,97.22222222222223,6
492,492,97.22222222222223,6
493,493,97.22222222222223,6
494,494,97.22222222222223,6
495,495,97.22222222222223,6
496,496,97.22222222222223,6
497,497,97.22222222222223,6
498,498,97.22222222222223,6
499,499,97.22222222222223,6
500,500,97.22222222222223,6
501,501,97.22222222222223,6
502,502,97.22222222222223,6
503,503,97.22222222222223,6
504,504,97.22222222222223,6
505,505,97.22222222222223,6
506,506,97.22222222222223,6
507,507,97.22222222222223,6
508,508,97.22222222222223,6
509,509,97.22222222222223,6
510,510,97.22222222222223,6
511,511,97.22222222222223,6
512,512,97.22222222222223,6
513,513,97.22222222222223,6
514,514,97.22222222222223,6
515,515,97.22222222222223,6
516,516,97.22222222222223,6
517,517,94.44444444444444,6
518,518,97.22222222222223,6
519,519,97.22222222222223,6
520,520,97.22222222222223,6
521,521,97.22222222222223,6
522,522,97.22222222222223,6
523,523,97.22222222222223,6
524,524,97.22222222222223,6
525,525,97.22222222222223,6
526,526,97.22222222222223,6
527,527,97.22222222222223,6
528,528,97.22222222222223,6
529,529,97.22222222222223,6
530,530,97.22222222222223,6
531,531,97.22222222222223,6
532,532,97.22222222222223,6
533,533,97.22222222222223,6
534,534,97.22222222222223,6
535,535,97.22222222222223,6
536,536,97.22222222222223,6
537,537,97.22222222222223,6
538,538,97.22222222222223,6
539,539,97.22222222222223,6
540,540,97.22222222222223,6
541,541,97.22222222222223,6
542,542,97.22222222222223,6
543,543,97.22222222222223,6
544,544,97.22222222222223,6
545,545,97.22222222222223,6
546,546,94.44444444444444,6
547,547,97.22222222222223,6
548,548,97.22222222222223,6
549,549,97.22222222222223,6
550,550,97.22222222222223,6
551,551,97.22222222222223,6
552,552,97.22222222222223,6
553,553,97.22222222222223,6
554,554,97.22222222222223,6
555,555,97.22222222222223,6
556,556,94.44444444444444,6
557,557,97.22222222222223,6
558,558,97.22222222222223,6
559,559,97.22222222222223,6
560,560,97.22222222222223,6
561,561,97.22222222222223,6
562,562,97.22222222222223,6
563,563,97.22222222222223,6
564,564,97.22222222222223,6
565,565,97.22222222222223,6
566,566,97.22222222222223,6
567,567,97.22222222222223,6
568,568,97.22222222222223,6
569,569,94.44444444444444,6
570,570,97.22222222222223,6
571,571,97.22222222222223,6
572,572,97.22222222222223,6
573,573,97.22222222222223,6
574,574,97.22222222222223,6
575,575,97.22222222222223,6
576,576,97.22222222222223,6
577,577,97.22222222222223,6
578,578,97.22222222222223,6
579,579,97.22222222222223,6
580,580,97.22222222222223,6
581,581,97.22222222222223,6
582,582,97.22222222222223,6
583,583,94.44444444444444,6
584,584,97.22222222222223,6
585,585,97.22222222222223,6
586,586,97.22222222222223,6
587,587,94.44444444444444,6
588,588,91.66666666666667,6
589,589,94.44444444444444,6
