,train_loss,train_acc,val_acc,test_acc,num_feats
67,0.06309886276721954,1.0,1.0,1.0,9370
68,0.06423650681972504,1.0,1.0,1.0,9345
69,0.06290572136640549,1.0,1.0,1.0,9316
70,0.06280772387981415,1.0,1.0,1.0,9296
71,0.06270942091941833,1.0,1.0,1.0,9275
72,0.06267261505126953,1.0,1.0,1.0,9245
73,0.06251419335603714,1.0,1.0,1.0,9224
74,0.06281326711177826,1.0,1.0,1.0,9199
75,0.06302735954523087,1.0,1.0,1.0,9174
76,0.062213052064180374,1.0,1.0,1.0,9154
77,0.062112994492053986,1.0,1.0,1.0,9132
78,0.06201215833425522,1.0,1.0,1.0,9110
79,0.06191546097397804,1.0,1.0,1.0,9084
80,0.06181374564766884,1.0,1.0,1.0,9057
81,0.0617072731256485,1.0,1.0,1.0,9030
82,0.061604052782058716,1.0,1.0,1.0,8992
83,0.06150103732943535,1.0,1.0,1.0,8972
84,0.06139707565307617,1.0,1.0,1.0,8953
85,0.06129320338368416,1.0,1.0,1.0,8924
86,0.06118931248784065,1.0,1.0,1.0,8898
87,0.06108342856168747,1.0,1.0,1.0,8872
88,0.060977958142757416,1.0,1.0,1.0,8844
89,0.06087213009595871,1.0,1.0,1.0,8823
90,0.06076589226722717,1.0,1.0,1.0,8792
91,0.06065930426120758,1.0,1.0,1.0,8768
92,0.0605529323220253,1.0,1.0,1.0,8737
93,0.06044521927833557,1.0,1.0,1.0,8706
94,0.0603388175368309,1.0,1.0,1.0,8676
95,0.06022947281599045,1.0,1.0,1.0,8637
96,0.06012415885925293,1.0,1.0,1.0,8616
97,0.060013044625520706,1.0,1.0,1.0,8594
98,0.05990417301654816,1.0,1.0,1.0,8576
99,0.05983344838023186,1.0,1.0,1.0,8535
100,0.05968528985977173,1.0,1.0,1.0,8509
101,0.05957629531621933,1.0,1.0,1.0,8474
102,0.0594659298658371,1.0,1.0,1.0,8447
103,0.059356439858675,1.0,1.0,1.0,8425
104,0.0592479407787323,1.0,1.0,1.0,8390
105,0.059170518070459366,1.0,1.0,1.0,8356
106,0.05902401730418205,1.0,1.0,1.0,8320
107,0.05891284719109535,1.0,1.0,1.0,8290
108,0.059095535427331924,1.0,1.0,1.0,8257
109,0.05869109928607941,1.0,1.0,1.0,8223
110,0.058579422533512115,1.0,1.0,1.0,8200
111,0.058468014001846313,1.0,1.0,1.0,8177
112,0.05835641548037529,1.0,1.0,1.0,8146
113,0.05824565142393112,1.0,1.0,1.0,8118
114,0.0581325925886631,1.0,1.0,1.0,8079
115,0.05802052468061447,1.0,1.0,1.0,8056
116,0.05790797248482704,1.0,1.0,1.0,8033
117,0.05779655650258064,1.0,1.0,1.0,8003
118,0.05768264830112457,1.0,1.0,1.0,7975
119,0.057569872587919235,1.0,1.0,1.0,7934
120,0.05745680630207062,1.0,1.0,1.0,7905
121,0.05734364688396454,1.0,1.0,1.0,7877
122,0.05725260078907013,1.0,1.0,1.0,7860
123,0.05711708962917328,1.0,1.0,1.0,7836
124,0.05700395628809929,1.0,1.0,1.0,7806
125,0.056890033185482025,1.0,1.0,1.0,7771
126,0.05677671357989311,1.0,1.0,1.0,7744
127,0.05666271969676018,1.0,1.0,1.0,7718
128,0.0565488375723362,1.0,1.0,1.0,7697
129,0.056434936821460724,1.0,1.0,1.0,7671
130,0.05638160556554794,1.0,1.0,1.0,7644
131,0.05620706453919411,1.0,1.0,1.0,7608
132,0.056092966347932816,1.0,1.0,1.0,7576
133,0.05597883090376854,1.0,1.0,1.0,7554
134,0.05586469918489456,1.0,1.0,1.0,7529
135,0.05575058236718178,1.0,1.0,1.0,7505
136,0.055636562407016754,1.0,1.0,1.0,7474
137,0.05552218109369278,1.0,1.0,1.0,7452
138,0.05540785565972328,1.0,1.0,1.0,7427
139,0.055293552577495575,1.0,1.0,1.0,7396
140,0.055179424583911896,1.0,1.0,1.0,7365
141,0.05506524071097374,1.0,1.0,1.0,7340
142,0.05495084822177887,1.0,1.0,1.0,7319
143,0.05484005808830261,1.0,1.0,1.0,7288
144,0.05472211912274361,1.0,1.0,1.0,7254
145,0.054705072194337845,1.0,1.0,1.0,7229
146,0.054494235664606094,1.0,1.0,1.0,7202
147,0.05438391864299774,1.0,1.0,1.0,7179
148,0.054274968802928925,1.0,1.0,1.0,7148
149,0.05415249243378639,1.0,1.0,1.0,7114
150,0.05404020473361015,1.0,1.0,1.0,7088
151,0.053924620151519775,1.0,1.0,1.0,7061
152,0.05381283909082413,1.0,1.0,1.0,7037
153,0.0536966510117054,1.0,1.0,1.0,7004
154,0.053583014756441116,1.0,1.0,1.0,6979
155,0.05346932262182236,1.0,1.0,1.0,6950
156,0.05336209014058113,1.0,1.0,1.0,6920
157,0.05324196070432663,1.0,1.0,1.0,6893
158,0.05312849581241608,1.0,1.0,1.0,6850
159,0.053039684891700745,1.0,1.0,1.0,6832
160,0.05290178582072258,1.0,1.0,1.0,6809
161,0.05278989300131798,1.0,1.0,1.0,6784
162,0.05267537757754326,1.0,1.0,1.0,6759
163,0.05256234481930733,1.0,1.0,1.0,6733
164,0.05244946852326393,1.0,1.0,1.0,6707
165,0.05233651027083397,1.0,1.0,1.0,6689
166,0.052223578095436096,1.0,1.0,1.0,6668
167,0.052114106714725494,1.0,1.0,1.0,6646
168,0.05203923210501671,1.0,1.0,1.0,6614
169,0.05188580974936485,1.0,1.0,1.0,6584
170,0.051774561405181885,1.0,1.0,1.0,6555
171,0.05166291818022728,1.0,1.0,1.0,6524
172,0.05154988914728165,1.0,1.0,1.0,6505
173,0.05143682658672333,1.0,1.0,1.0,6480
174,0.05132480338215828,1.0,1.0,1.0,6456
175,0.05121302232146263,1.0,1.0,1.0,6428
176,0.051164593547582626,1.0,1.0,1.0,6401
177,0.05099000781774521,1.0,1.0,1.0,6371
178,0.050878409296274185,1.0,1.0,1.0,6345
179,0.05076717957854271,1.0,1.0,1.0,6323
180,0.05065632238984108,1.0,1.0,1.0,6303
181,0.050545766949653625,1.0,1.0,1.0,6283
182,0.05043449625372887,1.0,1.0,1.0,6255
183,0.050323206931352615,1.0,1.0,1.0,6232
184,0.05021320655941963,1.0,1.0,1.0,6209
185,0.050102755427360535,1.0,1.0,1.0,6185
186,0.04999179020524025,1.0,1.0,1.0,6148
187,0.049885135143995285,1.0,1.0,1.0,6128
188,0.049771588295698166,1.0,1.0,1.0,6100
189,0.04966200515627861,1.0,1.0,1.0,6080
190,0.04955195635557175,1.0,1.0,1.0,6061
191,0.049442775547504425,1.0,1.0,1.0,6039
192,0.049333833158016205,1.0,1.0,1.0,6018
193,0.04922349005937576,1.0,1.0,1.0,5984
194,0.04911861568689346,1.0,1.0,1.0,5955
195,0.04900740087032318,1.0,1.0,1.0,5939
196,0.048927415162324905,1.0,1.0,1.0,5912
197,0.048788025975227356,1.0,1.0,1.0,5883
198,0.049056150019168854,1.0,1.0,1.0,5857
199,0.04857216775417328,1.0,1.0,1.0,5826
