,train_loss,train_acc,test_acc,num_feats
78,0.9940741583704948,0.9970703125,0.999,3426
79,0.9699507541954517,0.9990234375,0.999,3405
80,0.9511943832039833,0.9990234375,0.9964929506545821,3395
81,1.0654096901416779,0.9970703125,0.998992950654582,3378
82,1.1022068783640862,0.99609375,0.9975,3362
83,1.114412572234869,0.9948697024828768,0.9984894259818731,3347
84,1.0142797380685806,0.99658203125,0.9955,3341
85,1.030761618167162,0.99658203125,0.999496475327291,3324
86,1.0554183050990105,0.99560546875,0.9979894259818731,3312
87,0.9957615248858929,0.99658203125,0.996992950654582,3304
88,1.0005608797073364,0.99658203125,0.9959929506545822,3297
89,0.9878896325826645,0.998046875,0.9995,3289
90,0.9655345715582371,0.9971907106164384,0.998992950654582,3281
91,0.9104772508144379,0.9990234375,0.999,3271
92,0.9055645167827606,0.99951171875,0.9964788519637462,3257
93,0.8802839852869511,1.0,1.0,3245
94,0.94460778683424,0.99853515625,0.9989964753272911,3234
95,0.9026836082339287,0.9990234375,0.997996475327291,3222
96,0.9339634738862514,0.998046875,0.999496475327291,3213
97,0.9350063465535641,0.9970703125,0.998496475327291,3203
98,0.9505610428750515,0.998046875,0.9959788519637462,3194
99,0.920378815382719,0.998046875,0.9995,3187
